base_ang_vel_x,base_ang_vel_y,base_ang_vel_z,projected_gravity_x,projected_gravity_y,projected_gravity_z,velocity_command_x,velocity_command_y,velocity_command_z,joint_pos_0,joint_pos_1,joint_pos_2,joint_pos_3,joint_pos_4,joint_pos_5,joint_pos_6,joint_pos_7,joint_pos_8,joint_pos_9,joint_pos_10,joint_pos_11,joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
1.0792188323560659e-11,8.852781702151091e-11,-1.6781340856850124e-13,3.118691165582277e-05,-4.320099833421409e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.6628004908561707,0.11258901655673981,0.9039967656135559,-2.3371994495391846,-0.11274701356887817,0.7039905786514282,-2.3371996879577637,0.11274688690900803,0.7039906978607178,-2.3371996879577637,2.3658441872242975e-10,-1.140272498645345e-08,2.890596761062625e-06,-2.404030863267792e-10,-1.140355276874061e-08,2.8907259093102766e-06,-1.6637108357642205e-09,-1.0407042339011241e-08,2.88616456600721e-06,1.6596127805357241e-09,-1.0407858574978945e-08,2.8861766168120084e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.288231824755434e-13,2.6757145388245362e-09,6.584670146376342e-14,3.1186315027298406e-05,-4.274625098332763e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.6628017425537109,0.11258901655673981,0.9039967656135559,-2.337198257446289,-0.11274701356887817,0.7039905786514282,-2.337198495864868,0.11274688690900803,0.7039905786514282,-2.337198495864868,3.7525187818188144e-11,-1.3684015032211505e-09,4.0296603742717707e-07,-3.887505248267864e-11,-1.3682036614781623e-09,4.0298388626069936e-07,-1.1823873824479136e-10,-1.2655004821837679e-09,4.0266110090669827e-07,1.1661603627199923e-10,-1.2652775494004231e-09,4.026626072572981e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0429048033153143e-12,7.06997793642472e-11,9.739890914194776e-14,3.118588210782036e-05,-4.274625098332763e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,4.063100550455445e-12,2.2259187548723247e-10,5.591141327698779e-09,-4.985358046522004e-12,2.2287656442632198e-10,5.591383356318147e-09,1.313684577786134e-10,2.218904227024865e-10,5.5953059963087526e-09,-1.3253202701957179e-10,2.2222738926824803e-10,5.595322427609517e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0972991178886948e-12,7.373265409685303e-13,9.649393914110127e-14,3.118588210782036e-05,-4.229150363244116e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,3.2066558609822327e-12,2.1858828636034389e-10,2.744554583600234e-09,-4.1240335799108685e-12,2.1886140122440167e-10,2.744673155419264e-09,1.3101873752585647e-10,2.2277871214448908e-10,2.7471822594549167e-09,-1.3217248129304693e-10,2.2310740754871716e-10,2.747190031016089e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1329786935021513e-12,-3.805035453385841e-11,9.549467065630285e-14,3.118588210782036e-05,-4.18367562815547e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,2.4988743713150185e-12,2.0938487055310873e-10,1.3456730174610243e-09,-3.4128756678381e-12,2.0964656399780068e-10,1.3457309711029097e-09,1.2979993468942297e-10,2.184538522298496e-10,1.3472355453458817e-09,-1.3094550443959463e-10,2.187738740166978e-10,1.347239209081863e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1569484519718953e-12,-5.821623738633264e-11,9.446272702853115e-14,3.1185889383777976e-05,-4.1382008930668235e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,1.88463090619595e-12,1.9809354157018788e-10,6.59584331597074e-10,-2.7960398753246185e-12,1.983441605402092e-10,6.596126422842019e-10,1.2819843797640118e-10,2.1178983566905174e-10,6.604800595333415e-10,-1.2933673576576155e-10,2.1210122547188348e-10,6.604819469124834e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1730897286552078e-12,-6.749212994039411e-11,9.342754434676914e-14,3.118589302175678e-05,-4.229150363244116e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,1.3353499079063469e-12,1.8620326114326957e-10,3.2327027166267897e-10,-2.2445285647459956e-12,1.864432219722545e-10,3.2328409393933555e-10,1.264490040453481e-10,2.0417918744630725e-10,3.2377303615938047e-10,-1.2758051559647043e-10,2.0448219506530307e-10,3.237742018935563e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1842085471946984e-12,-7.052328859780133e-11,9.241563135413411e-14,3.118589665973559e-05,-4.18367562815547e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,8.35536501098133e-13,1.7442219890639876e-10,1.5843810985405327e-10,-1.7426869409337131e-12,1.746520705836474e-10,1.5844503487016937e-10,1.2466537524513654e-10,1.963007811855988e-10,1.5871871872352727e-10,-1.2579044750271606e-10,1.9659554539863677e-10,1.587193015906152e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1929438556781968e-12,-7.005192953490891e-11,9.142647983085769e-14,3.1185903935693204e-05,-4.18367562815547e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,3.7638338626355683e-13,1.6307315220398522e-10,7.765611070853495e-11,-1.2816028620299402e-12,1.6329342045207085e-10,7.765948301097225e-11,1.2290150841476333e-10,1.8847944038835607e-10,7.781474770096608e-11,-1.2402034954561714e-10,1.887663220179192e-10,7.781498362335881e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1980709393316635e-12,-6.838851013268865e-11,9.069874300389469e-14,3.118591121165082e-05,-4.1382008930668235e-11,1.0,0.031341552734375,-0.031982421875,-0.031982421875,-0.11258890479803085,0.9039967656135559,0.66280198097229,0.11258901655673981,0.9039967656135559,-2.33719801902771,-0.11274701356887817,0.7039905786514282,-2.337198257446289,0.11274688690900803,0.7039905786514282,-2.337198257446289,5.537873287654767e-14,1.5492961080720846e-10,4.5493282752051556e-11,-9.591997335300917e-13,1.551429679169658e-10,4.5495236050685506e-11,1.2160693285689916e-10,1.8274530499962083e-10,4.559904190348796e-11,-1.227212081955642e-10,1.8302645510281934e-10,4.559915639523737e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
