root_pos_x,root_pos_y,root_pos_z,root_rot_w,root_rot_x,root_rot_y,root_rot_z,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,joint_angular_velocity_0,joint_angular_velocity_1,joint_angular_velocity_2,joint_angular_velocity_3,joint_angular_velocity_4,joint_angular_velocity_5,joint_angular_velocity_6,joint_angular_velocity_7,joint_angular_velocity_8,joint_angular_velocity_9,joint_angular_velocity_10,joint_angular_velocity_11,FL_foot_x,FL_foot_y,FL_foot_z,FR_foot_x,FR_foot_y,FR_foot_z,RL_foot_x,RL_foot_y,RL_foot_z,RR_foot_x,RR_foot_y,RR_foot_z
0.17616750974431278,0.8862551612284357,0.3900024379667078,0.6004818609977833,0.008752260288620908,-0.04042241933645758,0.7985680688378836,0.024697112851997938,0.008825039252662314,0.00032224876311381934,-33.80579935190334,156.7528863864047,-666.1323561247596,-0.04183056205511093,0.2769528329372406,-0.07937750220298767,0.12886753678321838,0.6514777541160583,0.6399584412574768,0.8332520127296448,0.7550697326660156,-1.2463115453720093,-1.083764910697937,-0.9984297752380371,-0.9648665189743042,0.002794429602445709,0.013780788568511705,0.18998907921372787,0.1513838017540705,0.0006152828015695971,0.031808967773058736,0.004776860821305764,0.08863408322017019,-0.02397560246341862,0.006391435384877811,-0.14749192534391875,0.07338027475459719,0.014752378687262535,1.0533231496810913,0.04630713164806366,0.1826847940683365,1.0762989521026611,0.027767077088356018,0.16756995022296906,0.5790790319442749,0.005532309412956238,0.3619683086872101,0.6575482487678528,0.005238950252532959
0.176362867108358,0.8863351562072418,0.39000333027666295,0.6001459622699152,0.008863177506813787,-0.040287042894454526,0.7988261526955791,0.02344288368542613,0.009599397456727665,0.0001070771946176663,-34.140302863613655,155.8411175429548,-666.1242432969482,-0.04230297729372978,0.27659520506858826,-0.0771436020731926,0.13067252933979034,0.6511683464050293,0.6404553651809692,0.8323396444320679,0.7566654682159424,-1.246382236480713,-1.084012746810913,-0.9989380240440369,-0.9647737741470337,-0.0017526327296043802,0.009495440761837498,0.19381067667400267,0.15377691699654245,-0.0029467009059084247,0.032510688455782165,-0.0011753786647002986,0.0914379841854335,-0.02190198524406958,0.004424689945987514,-0.14531244786101158,0.07351481778322451,0.014824703335762024,1.0533932447433472,0.04632502794265747,0.1827809065580368,1.0762590169906616,0.027783051133155823,0.16702447831630707,0.5793010592460632,0.005607187747955322,0.36178064346313477,0.6569903492927551,0.005203425884246826
0.176545332877605,0.886420499457984,0.3900004886338329,0.5998389091008148,0.008987792277349398,-0.04013901517018999,0.7990628024003439,0.021895892309639065,0.01024119008905977,-0.0003409971396051148,-34.52778719372192,154.919290906293,-666.1304452940137,-0.04230297729372978,0.27659520506858826,-0.0771436020731926,0.13067252933979034,0.6511683464050293,0.6404553651809692,0.8323396444320679,0.7566654682159424,-1.246382236480713,-1.084012746810913,-0.9989380240440369,-0.9647737741470337,-0.00700085485886001,0.003913539747916139,0.1879631223104264,0.1485591851931341,-0.007187585783246702,0.03156769316714604,-0.008517839942495602,0.08970489518802247,-0.018216941738901732,0.001624118378602303,-0.13443812226977236,0.06957941375830534,0.014756182208657265,1.0533168315887451,0.04636162519454956,0.1826878786087036,1.0763128995895386,0.027758970856666565,0.16731494665145874,0.5793405175209045,0.005638450384140015,0.3620097041130066,0.6571829915046692,0.005159169435501099
0.17671279212136606,0.886507459647027,0.38999595562747413,0.5995646581510128,0.009124201699269942,-0.039975187672983116,0.7992752679835152,0.02009510925132907,0.010435222685170054,-0.0005439607630530752,-34.976258005464146,153.9849118245226,-666.1541100991367,-0.04288724437355995,0.27609044313430786,-0.07545710355043411,0.13208678364753723,0.6508976817131042,0.6410776376724243,0.8320895433425903,0.7580434679985046,-1.2462533712387085,-1.0843710899353027,-0.9999637603759766,-0.9644935727119446,-0.012316312050386118,-0.0022172105385360945,0.17468393714336314,0.13766309470593063,-0.011496631648387637,0.029490628767826356,-0.016540355640111026,0.08481228599984987,-0.01361113333320737,-0.0016958772244568098,-0.11684532764616293,0.06209135305503969,0.014850972220301628,1.0533812046051025,0.04635198414325714,0.18281885981559753,1.0762670040130615,0.027781397104263306,0.16687849164009094,0.5794916152954102,0.005778804421424866,0.3618553578853607,0.6566769480705261,0.005106911063194275
0.17686510041540532,0.8865905270593151,0.3899914702637648,0.5993255577579246,0.009271420218630646,-0.039792041582066236,0.799462012863659,0.018276995284710607,0.009968089474563513,-0.0005382436451206729,-35.48147130469999,153.03016565514474,-666.1991019327586,-0.04288724437355995,0.27609044313430786,-0.07545710355043411,0.13208678364753723,0.6508976817131042,0.6410776376724243,0.8320895433425903,0.7580434679985046,-1.2462533712387085,-1.0843710899353027,-0.9999637603759766,-0.9644935727119446,-0.017238563416223165,-0.008252782305960852,0.1572573580711279,0.12381354626953478,-0.015275423791778167,0.02707648461392828,-0.024470637060493475,0.07886771025603401,-0.008836364230348462,-0.005228608729652802,-0.09540798529197159,0.05189176588620126,0.014751067385077477,1.053320050239563,0.04639643430709839,0.18269667029380798,1.0763078927993774,0.027750253677368164,0.1670554131269455,0.5795199275016785,0.005817517638206482,0.3619839549064636,0.6568261981010437,0.005051463842391968
0.17700358281608675,0.8866658696033455,0.3899875627940045,0.5991177657298414,0.00942683462165992,-0.039589489447220384,0.7996259812569918,0.016617888081771337,0.009041105283649209,-0.0004688963712373706,-36.03100326691432,152.0447296237218,-666.2679346352437,-0.04361523315310478,0.27540239691734314,-0.0744423121213913,0.13297738134860992,0.6506475806236267,0.6417104005813599,0.8318811655044556,0.7593876719474792,-1.2460190057754517,-1.0848546028137207,-1.0005595684051514,-0.9647818207740784,-0.021560021596496354,-0.013785708462254546,0.13905416230381065,0.10974307229514124,-0.018077852419516496,0.025197841652765944,-0.03132678392892917,0.07392809180724048,-0.004465855819545596,-0.008749550980902656,-0.07359702823663009,0.04021785069875535,0.014872156083583832,1.053377628326416,0.04637204110622406,0.18286263942718506,1.0762748718261719,0.027781158685684204,0.16677236557006836,0.5796173214912415,0.005922183394432068,0.3618841767311096,0.6564411520957947,0.005058705806732178
0.17713009976470923,0.8867328812989603,0.38998462758881625,0.5989362641493353,0.009586392708674757,-0.03937329638851061,0.7997707147008919,0.015182033834697517,0.008041403473781905,-0.00035222462258843734,-36.60254601638503,151.0311990812646,-666.358273448688,-0.04361523315310478,0.27540239691734314,-0.0744423121213913,0.13297738134860992,0.6506475806236267,0.6417104005813599,0.8318811655044556,0.7593876719474792,-1.2460190057754517,-1.0848546028137207,-1.0005595684051514,-0.9647818207740784,-0.025302379320429516,-0.0186788942860828,0.12254685786084979,0.09739792211814596,-0.01968030817539177,0.02453830292775168,-0.03600714941620525,0.0713146016844339,-0.0007640513107186296,-0.012143838901834316,-0.05472481813952143,0.02844196345491737,0.014747830107808113,1.053310751914978,0.04642269015312195,0.18271803855895996,1.076285719871521,0.027744591236114502,0.16685546934604645,0.5796168446540833,0.005974262952804565,0.3619299530982971,0.6565343737602234,0.005001351237297058
0.17724213818503765,0.8867900565632572,0.3899826196155032,0.5987837460908361,0.009745896332949412,-0.03915075638455978,0.7998939062129486,0.013444610439410365,0.006861031715619248,-0.00024095679756808153,-37.17872708731835,150.01137226129114,-666.4649973251718,-0.04361523315310478,0.27540239691734314,-0.0744423121213913,0.13297738134860992,0.6506475806236267,0.6417104005813599,0.8318811655044556,0.7593876719474792,-1.2460190057754517,-1.0848546028137207,-1.0005595684051514,-0.9647818207740784,-0.028584710328901745,-0.022967480384288433,0.10876029987573649,0.0874964953304837,-0.020077243835497444,0.025351759555175005,-0.03765901339040753,0.07127218292903353,0.0022715983204813204,-0.01535652868850211,-0.04099102879682953,0.01763906874999449,0.01461760699748993,1.0532426834106445,0.04647454619407654,0.18256887793540955,1.0762828588485718,0.027707234025001526,0.16689814627170563,0.579603910446167,0.006030231714248657,0.3619406521320343,0.656600832939148,0.004945114254951477
0.17733703203551934,0.886836888217717,0.38998011909782965,0.5986640969594956,0.009899180321240078,-0.038934480513765864,0.7999921321286619,0.011387262057803715,0.005619798535181353,-0.00030006212082378525,-37.7335170419185,149.0228040574095,-666.5827838944673,-0.04486154764890671,0.2741442620754242,-0.07398074120283127,0.1334790587425232,0.6503323316574097,0.6425045132637024,0.8313099145889282,0.761260986328125,-1.2456470727920532,-1.0857160091400146,-1.000386357307434,-0.9665933847427368,-0.03142109098881087,-0.026661068237003423,0.09725580398545891,0.07952466975079207,-0.019409919919324475,0.02731981904986887,-0.036022488476609875,0.07293249156632894,0.004753935307139896,-0.01828137661018066,-0.032865257373465774,0.00831154313266701,0.014901159331202507,1.053354263305664,0.046402379870414734,0.1829359382390976,1.0762869119644165,0.027782857418060303,0.16670440137386322,0.5796997547149658,0.006043180823326111,0.3618541955947876,0.6562937498092651,0.005109548568725586
0.17741307621898195,0.8868788887116469,0.3899764763023619,0.5985784540898494,0.01004275624214702,-0.03873528520381699,0.8000640943241021,0.009125302015512426,0.005040059271586017,-0.0004371354561327756,-38.25172614153128,148.11468782789441,-666.7026547960378,-0.04486154764890671,0.2741442620754242,-0.07398074120283127,0.1334790587425232,0.6503323316574097,0.6425045132637024,0.8313099145889282,0.761260986328125,-1.2456470727920532,-1.0857160091400146,-1.000386357307434,-0.9665933847427368,-0.03377342863286388,-0.029776857161830927,0.08667119485360669,0.0722146080108737,-0.017927342760115837,0.029723570961580473,-0.03162891693859464,0.07488002886976597,0.006806688115645209,-0.02081041258228808,-0.029102504480388508,0.00013455109343279287,0.014779461547732353,1.0533056259155273,0.04644843935966492,0.18280017375946045,1.0762757062911987,0.027748137712478638,0.16667701303958893,0.579681396484375,0.00609077513217926,0.36180800199508667,0.6563217639923096,0.0050558000802993774
0.17746677983388845,0.8869159147956689,0.3899714988223087,0.5985328057709635,0.010170316158478241,-0.03855806962530026,0.8001051933039462,0.006444433788780346,0.004443130082640856,-0.0005972976063817192,-38.7250234189008,147.31553357543794,-666.8210931403239,-0.04486154764890671,0.2741442620754242,-0.07398074120283127,0.1334790587425232,0.6503323316574097,0.6425045132637024,0.8313099145889282,0.761260986328125,-1.2456470727920532,-1.0857160091400146,-1.000386357307434,-0.9665933847427368,-0.03582740758100336,-0.03257649052852386,0.07562927690009935,0.06434060801577318,-0.01599937751625237,0.03187834435610498,-0.02575380199931772,0.0761056473325035,0.008573252814642478,-0.023023198362282053,-0.027413166540624076,-0.008080412812928548,0.014669081196188927,1.0532747507095337,0.046488285064697266,0.18267890810966492,1.0762652158737183,0.027715787291526794,0.1666143238544464,0.5796657800674438,0.0061311423778533936,0.3617344796657562,0.6563325524330139,0.0050056129693984985
0.17749628934241984,0.8869476649861807,0.3899650371108669,0.5985314774024965,0.010277252944310214,-0.038404784050022005,0.8001121928782081,0.003541141023767347,0.003810022861419071,-0.0007754053730169019,-39.13867704779323,146.64578574146833,-666.9379138671296,-0.04486154764890671,0.2741442620754242,-0.07398074120283127,0.1334790587425232,0.6503323316574097,0.6425045132637024,0.8313099145889282,0.761260986328125,-1.2456470727920532,-1.0857160091400146,-1.000386357307434,-0.9665933847427368,-0.03781603028989279,-0.035343489817527274,0.06342277278253,0.05527533451495492,-0.014021540976915207,0.03329937883342869,-0.019929192900724924,0.07616024244506059,0.010147477008423042,-0.025055506456870283,-0.025503163513641444,-0.017474123718411512,0.014573249965906143,1.0532625913619995,0.046519964933395386,0.18257594108581543,1.0762543678283691,0.027685165405273438,0.16651447117328644,0.5796521306037903,0.00616474449634552,0.3616325557231903,0.6563230156898499,0.0049610137939453125
0.17750496952609798,0.8869782483457018,0.38995741274358936,0.598568915844548,0.01036135897887526,-0.03827544383229343,0.8000892985312541,0.0010416220413766997,0.0036700031425329627,-0.0009149240733030695,-39.481740434573545,146.11128229695552,-667.0525486242606,-0.046034470200538635,0.2727837562561035,-0.07502048462629318,0.13278557360172272,0.6501160860061646,0.6432360410690308,0.8313156962394714,0.7626073956489563,-1.2448102235794067,-1.086639642715454,-0.9996137022972107,-0.9697632193565369,-0.03951928302211515,-0.037867027708456416,0.05005720583821767,0.04498065606617646,-0.012232801841545692,0.033556099326458325,-0.015248995859714485,0.07453874769017348,0.011478839983838123,-0.026753003069210524,-0.02189017857711257,-0.028030187778006595,0.014918571338057518,1.0533310174942017,0.04636360704898834,0.18303340673446655,1.0763068199157715,0.027775347232818604,0.1667965054512024,0.5795987248420715,0.006102621555328369,0.3617352545261383,0.6565240025520325,0.005255311727523804
0.1774953308070663,0.8870089297469969,0.38994938138235613,0.5986382226871906,0.010420503558205285,-0.03816420213123272,0.8000419895975471,-0.001156646283800855,0.003681768155403553,-0.000963763347987534,-39.752550417589845,145.6936464832615,-667.1659366355474,-0.046034470200538635,0.2727837562561035,-0.07502048462629318,0.13278557360172272,0.6501160860061646,0.6432360410690308,0.8313156962394714,0.7626073956489563,-1.2448102235794067,-1.086639642715454,-0.9996137022972107,-0.9697632193565369,-0.0404351462623781,-0.03965965564637029,0.03581519408701361,0.03367184479795497,-0.010694615294594666,0.03240075851103047,-0.01202967194723719,0.07074818688118523,0.01256891590749483,-0.02781165643881159,-0.01603954316101574,-0.039064517980880384,0.01485525630414486,1.0533517599105835,0.046376168727874756,0.18296942114830017,1.0762985944747925,0.027746140956878662,0.16664759814739227,0.5795907378196716,0.006129413843154907,0.36159852147102356,0.6564846038818359,0.005228370428085327
0.17746795603698828,0.8870391766545874,0.3899412721435378,0.5987381746224552,0.010455596283716508,-0.038069735047500664,0.7999712332512562,-0.003284972409363096,0.0036296289108683766,-0.0009731086581998838,-39.941739034422824,145.3788131512786,-667.2797114198116,-0.046034470200538635,0.2727837562561035,-0.07502048462629318,0.13278557360172272,0.6501160860061646,0.6432360410690308,0.8313156962394714,0.7626073956489563,-1.2448102235794067,-1.086639642715454,-0.9996137022972107,-0.9697632193565369,-0.040454091106267145,-0.040677574752739296,0.02090879446084104,0.02159221366568126,-0.009425185561633673,0.030100488113536272,-0.009967969712139035,0.06503146669803575,0.013746855421374826,-0.02825359098703091,-0.00807039939946732,-0.05056579065240566,0.014806492254137993,1.053384780883789,0.04637947678565979,0.18292288482189178,1.076289176940918,0.027717038989067078,0.1664779782295227,0.5795830488204956,0.006155788898468018,0.36144721508026123,0.6564300656318665,0.005211874842643738
0.17742387935530704,0.8870705961360095,0.3899331553576606,0.5988671972907625,0.010471548331902213,-0.037993685430152864,0.7998780573012828,-0.005289201801749188,0.0037703377706455043,-0.0009740143052638928,-40.0555587603459,145.17117987691955,-667.3917831920186,-0.04632618650794029,0.2722664177417755,-0.07665777206420898,0.13136295974254608,0.6502294540405273,0.643610417842865,0.8314318060874939,0.7626581192016602,-1.24413001537323,-1.0872422456741333,-0.997904360294342,-0.9721992015838623,-0.03990006103195219,-0.041313857796217636,0.005621851603637155,0.009089809670566022,-0.00843441353615251,0.02733077319841347,-0.008497141476592987,0.058330174894378514,0.015486076130990158,-0.02842441083027697,0.0014558938806088022,-0.06300617033698981,0.014920201152563095,1.0533183813095093,0.04626832902431488,0.18309947848320007,1.0763190984725952,0.02776169776916504,0.1669735163450241,0.5793747901916504,0.0060250163078308105,0.3616590201854706,0.6569730639457703,0.00543724000453949
0.1773631561882526,0.8871027970597062,0.3899249510661324,0.5990241877265049,0.01047015359780099,-0.03793200579989708,0.7997634408612563,-0.007286780046532604,0.003864110843605495,-0.0009845149833842548,-40.11446569623273,145.06046203355666,-667.5025732576783,-0.04632618650794029,0.2722664177417755,-0.07665777206420898,0.13136295974254608,0.6502294540405273,0.643610417842865,0.8314318060874939,0.7626581192016602,-1.24413001537323,-1.0872422456741333,-0.997904360294342,-0.9721992015838623,-0.0389626962630453,-0.041762270026804604,-0.009548115539809596,-0.0033951436087730907,-0.007619190291966005,0.024718198361908292,-0.00707397580588719,0.05143441134241092,0.017996877287123354,-0.02860475265802287,0.011839505906503175,-0.07619937847073313,0.014894301071763039,1.0533808469772339,0.04625828564167023,0.18308091163635254,1.0763145685195923,0.027735024690628052,0.1667606383562088,0.5793745517730713,0.006046906113624573,0.3614761233329773,0.6568974256515503,0.0054350346326828
0.1772855625502687,0.8871338039393826,0.38991636385350675,0.599209866790403,0.010454921477830647,-0.03788122715299057,0.7996269397583498,-0.009311236558068314,0.0037208255611664853,-0.001030465515077239,-40.12779623063149,145.03501475223754,-667.6141121638688,-0.046319976449012756,0.2720996141433716,-0.07809320837259293,0.13002397119998932,0.6505556106567383,0.6438036561012268,0.8313935995101929,0.7624613046646118,-1.2440129518508911,-1.0876057147979736,-0.99602872133255,-0.9739235043525696,-0.037441057521715185,-0.04177749607922408,-0.02420739780954684,-0.01565524320114164,-0.006705589239147747,0.02260421901821042,-0.005338332879085101,0.04448535910149194,0.021137214676078396,-0.028878502649257707,0.022788478395080736,-0.08925810791341114,0.01491125300526619,1.053326964378357,0.04622432589530945,0.18314041197299957,1.0763269662857056,0.02774980664253235,0.16713351011276245,0.5791683793067932,0.005901739001274109,0.3616316616535187,0.6573523283004761,0.0056083351373672485
